user_id,shelf,isbn,title,author,num_pages,publication_year,publisher,my_rating,average_rating,ratings_count,links
40732498,to-read,0575003499,Business Adventures,John Brooks,408.0,,Littlehampton Book Services Ltd,,3.82,3.82,www.goodreads.com/book/show/4191136-business-adventures
40732498,to-read,6071103169,Caín,José Saramago,189.0,2010-01-01,Alfaguara,,3.94,3.94,www.goodreads.com/book/show/7086348-ca-n
40732498,to-read,1784830003,Chess Structures: A Grandmaster Guide,Mauricio Flores Rios,464.0,2015-01-01,Quality Chess,,4.6,4.6,www.goodreads.com/book/show/24971830-chess-structures
40732498,to-read,0979594022,Chess Visualization Course,Ian Anderson,,,,,4.0,4.0,www.goodreads.com/book/show/13344995-chess-visualization-course
40732498,to-read,1941999700,Cinco esquinas,Mario Vargas Llosa,314.0,2016-01-01,,,3.42,3.42,www.goodreads.com/book/show/28190198-cinco-esquinas
40732498,to-read,0735611319,Code: The Hidden Language of Computer Hardware and Software,Charles Petzold,400.0,2000-01-01,Microsoft Press,,4.4,4.4,www.goodreads.com/book/show/44882.Code
40732498,to-read,0262038145,The Cost-Benefit Revolution,Cass R. Sunstein,288.0,2018-01-01,MIT Press,,3.62,3.62,www.goodreads.com/book/show/39644138-the-cost-benefit-revolution
40732498,to-read,022623973X,The Craft of Research,Wayne C. Booth,316.0,2016-01-01,University of Chicago Press,,3.89,3.89,www.goodreads.com/book/show/26195626-the-craft-of-research
40732498,to-read,848383510X,Crónica del pájaro que da cuerda al mundo,Haruki Murakami,912.0,2001-01-01,Tusquets Editores S.A.,,4.16,4.16,www.goodreads.com/book/show/3392482-cr-nica-del-p-jaro-que-da-cuerda-al-mundo
40732498,to-read,0615652425,Dictator's Handbook: A Practical Manual for the Aspiring Tyrant,Randall   Wood,320.0,2012-01-01,Gull Pond Books,,4.1,4.1,www.goodreads.com/book/show/15708929-dictator-s-handbook
40732498,to-read,,"The Dispossessed (Hainish Cycle, #6)",Ursula K. Le Guin,387.0,1994-01-01,Harper Voyager,,4.2,4.2,www.goodreads.com/book/show/13651.The_Dispossessed
40732498,to-read,0525622179,The Dumb Things Smart People Do with Their Money: Thirteen Ways to Right Your Financial Wrongs,Jill Schlesinger,288.0,2019-01-01,Ballantine Books,,3.76,3.76,www.goodreads.com/book/show/40265842-the-dumb-things-smart-people-do-with-their-money
40732498,to-read,1426489099,The Economic Consequences of the Peace,John Maynard Keynes,188.0,2008-01-01,BiblioLife,,3.95,3.95,www.goodreads.com/book/show/368293.The_Economic_Consequences_of_the_Peace
40732498,to-read,0393353419,Economics Rules: The Rights and Wrongs of the Dismal Science,Dani Rodrik,272.0,2016-01-01,W. W. Norton  Company,,3.93,3.93,www.goodreads.com/book/show/28789662-economics-rules
40732498,to-read,0198841361,Effective Altruism. Philosophical Issues,Hilary Greaves,,,,,4.83,4.83,www.goodreads.com/book/show/52963764-effective-altruism-philosophical-issues
40732498,to-read,019928301X,The Emotional Construction of Morals,Jesse J. Prinz,334.0,2007-01-01,OUP Oxford,,4.03,4.03,www.goodreads.com/book/show/2945605-the-emotional-construction-of-morals
40732498,to-read,1403989680,Ethical Intuitionism,Michael Huemer,288.0,2006-01-01,Palgrave Macmillan,,4.06,4.06,www.goodreads.com/book/show/989658.Ethical_Intuitionism
40732498,to-read,0195169824,The Ethics of Killing: Problems at the Margins of Life,Jeff McMahan,560.0,2003-01-01,"Oxford University Press, USA",,3.98,3.98,www.goodreads.com/book/show/971271.The_Ethics_of_Killing
40732498,to-read,0521644917,Ethics Out of Economics,John  Broome,276.0,1999-01-01,Cambridge University Press,,3.5,3.5,www.goodreads.com/book/show/2114071.Ethics_Out_of_Economics
40732498,to-read,1473637465,Factfulness: Ten Reasons We're Wrong About the World – and Why Things Are Better Than You Think,Hans Rosling,342.0,2018-01-01,Sceptre,,4.35,4.35,www.goodreads.com/book/show/34890015-factfulness
40732498,to-read,,The Fault in Our Stars,John Green,313.0,2012-01-01,Dutton Books,,4.2,4.2,www.goodreads.com/book/show/11870085-the-fault-in-our-stars
40732498,to-read,168373288X,Feeling Great: The Revolutionary New Treatment for Depression and Anxiety,David Burns,454.0,2020-01-01,Pesi Publishing & Media,,4.29,4.29,www.goodreads.com/book/show/52981399-feeling-great
40732498,to-read,0415178916,Foundations of Economics: A Beginner's Companion,Yanis Varoufakis,424.0,1998-01-01,Routledge,,4.29,4.29,www.goodreads.com/book/show/95960.Foundations_of_Economics
40732498,to-read,019881092X,Freedom and Reason,R.M. Hare,236.0,1977-01-01,"Oxford University Press, USA",,3.67,3.67,www.goodreads.com/book/show/2439043.Freedom_and_Reason
40732498,to-read,0321834739,The Functional Art: An Introduction to Information Graphics and Visualization,Alberto Cairo,384.0,2012-01-01,New Riders Publishing,,4.18,4.18,www.goodreads.com/book/show/13705587-the-functional-art
40732498,to-read,0753554526,The Good Ancestor: How to Think Long Term in a Short Term World,Roman Krznaric,,,,,4.29,4.29,www.goodreads.com/book/show/49261811-the-good-ancestor
40732498,to-read,1421437961,Good Work If You Can Get It: How to Succeed in Academia,Jason Brennan,,,,,4.15,4.15,www.goodreads.com/book/show/52541000-good-work-if-you-can-get-it
40732498,to-read,,Guia de Impuestos para el Inversionista - Bolsa de Valores Nacional e Internacional,Mario R. Gil,,,,,4.67,4.67,www.goodreads.com/book/show/54797242-guia-de-impuestos-para-el-inversionista---bolsa-de-valores-nacional-e-in
40732498,to-read,,Guia de Impuestos para el Inversionista - Renta Fija En Sistema Bancario/SOFIPOs/SOCAPs,Mario R. Gil,,,,,4.0,4.0,www.goodreads.com/book/show/54676693-guia-de-impuestos-para-el-inversionista---renta-fija-en-sistema-bancario
40732498,to-read,0739467352,"Guns, Germs, and Steel: The Fates of Human Societies",Jared Diamond,425.0,2005-01-01,W.W. Norton & Company,,4.03,4.03,www.goodreads.com/book/show/1842.Guns_Germs_and_Steel
40732498,to-read,0316167258,Happiness: A Guide to Developing Life's Most Important Skill,Matthieu Ricard,304.0,2007-01-01,"Little, Brown and Company",,4.04,4.04,www.goodreads.com/book/show/96885.Happiness
40732498,to-read,0465019749,The Haves and the Have-Nots: A Brief and Idiosyncratic History of Global Inequality,Branko Milanović,272.0,2010-01-01,Basic Books,,3.74,3.74,www.goodreads.com/book/show/8906588-the-haves-and-the-have-nots
40732498,to-read,1884829988,The High Cost of Free Parking,Donald C. Shoup,733.0,2005-01-01,American Planning Association,,4.25,4.25,www.goodreads.com/book/show/101843.The_High_Cost_of_Free_Parking
40732498,to-read,1594205221,How Not to Be Wrong: The Power of Mathematical Thinking,Jordan Ellenberg,480.0,2014-01-01,Penguin Press,,3.96,3.96,www.goodreads.com/book/show/18693884-how-not-to-be-wrong
40732498,to-read,0553803700,"I, Robot (Robot, #0.1)",Isaac Asimov,224.0,2004-01-01,Bantam Books,,4.2,4.2,www.goodreads.com/book/show/41804.I_Robot
40732498,to-read,,Impuestos a tus Inversiones. Lo que debes saber de impuestos,C.P. Eduardo Pinal Lara,22.0,,,,4.0,4.0,www.goodreads.com/book/show/55443977-impuestos-a-tus-inversiones-lo-que-debes-saber-de-impuestos
40732498,to-read,3319069098,Introduction to Law,Jaap Hage,344.0,2014-01-01,Springer,,3.89,3.89,www.goodreads.com/book/show/21933765-introduction-to-law
40732498,to-read,019929609X,An Introduction to Political Philosophy,Jonathan Wolff,215.0,2006-01-01,"Oxford University Press, USA",,4.14,4.14,www.goodreads.com/book/show/31851.An_Introduction_to_Political_Philosophy
40732498,to-read,1681372150,Kolyma Stories,Varlam Shalamov,1660.0,2018-01-01,New York Review of Books,,4.49,4.49,www.goodreads.com/book/show/38813815-kolyma-stories
40732498,to-read,0198239165,The Limits of Morality,Shelly Kagan,432.0,1991-01-01,Clarendon Press,,3.82,3.82,www.goodreads.com/book/show/624036.The_Limits_of_Morality
40732498,to-read,0195108590,Living High and Letting Die: Our Illusion of Innocence,Peter K. Unger,200.0,1996-01-01,"Oxford University Press, USA",,3.85,3.85,www.goodreads.com/book/show/1139000.Living_High_and_Letting_Die
40732498,to-read,0192893203,Logic: A Very Short Introduction,Graham Priest,144.0,2001-01-01,"Oxford University Press, USA",,3.64,3.64,www.goodreads.com/book/show/703712.Logic
40732498,to-read,1593851286,The Mindful Way through Depression: Freeing Yourself from Chronic Unhappiness,J. Mark G. Williams,273.0,2007-01-01,The Guilford Press,,4.07,4.07,www.goodreads.com/book/show/112588.The_Mindful_Way_through_Depression
40732498,to-read,,Mindset: The New Psychology of Success,Carol S. Dweck,276.0,2006-01-01,Random House,,4.06,4.06,www.goodreads.com/book/show/40745.Mindset
40732498,to-read,0691143781,Money Changes Everything: How Finance Made Civilization Possible,William N. Goetzmann,600.0,2016-01-01,Princeton University Press,,3.97,3.97,www.goodreads.com/book/show/26597296-money-changes-everything
40732498,to-read,0198722273,Moral Uncertainty,William MacAskill,240.0,2020-01-01,"Oxford University Press, USA",,4.31,4.31,www.goodreads.com/book/show/49046572-moral-uncertainty
40732498,to-read,0465047327,More Work For Mother: The Ironies Of Household Technology From The Open Hearth To The Microwave,Ruth Schwartz Cowan,288.0,1985-01-01,Basic Books,,4.02,4.02,www.goodreads.com/book/show/698373.More_Work_For_Mother
40732498,to-read,,The Motivation Hacker,Nick Winter,138.0,2013-01-01,Smashwords Edition,,3.75,3.75,www.goodreads.com/book/show/17788725-the-motivation-hacker
40732498,to-read,039334777X,Naked Statistics: Stripping the Dread from the Data,Charles Wheelan,282.0,2014-01-01,W. W. Norton  Company,,3.94,3.94,www.goodreads.com/book/show/17986418-naked-statistics
40732498,to-read,,"The Narrow Corridor: States, Societies, and the Fate of Liberty",Daron Acemoğlu,,,,,4.27,4.27,www.goodreads.com/book/show/52884091-the-narrow-corridor
40732498,to-read,,"Neuromancer (Sprawl, #1)",William Gibson,271.0,1984-01-01,Ace Books,,3.9,3.9,www.goodreads.com/book/show/22328.Neuromancer
40732498,to-read,0385512058,"Never Eat Alone: And Other Secrets to Success, One Relationship at a Time",Keith Ferrazzi,309.0,2005-01-01,Crown Business,,3.86,3.86,www.goodreads.com/book/show/84699.Never_Eat_Alone
40732498,to-read,0062407805,Never Split the Difference,Chris Voss,274.0,2016-01-01,Harper Business,,4.4,4.4,www.goodreads.com/book/show/26156469-never-split-the-difference
40732498,to-read,0762415339,No More Mr. Nice Guy,Robert A. Glover,208.0,2003-01-01,Running Press Adult,,4.06,4.06,www.goodreads.com/book/show/97642.No_More_Mr_Nice_Guy
40732498,to-read,1551111993,On Liberty - Ed. Alexander,John Stuart Mill,294.0,1999-01-01,Broadview Press Inc,,3.97,3.97,www.goodreads.com/book/show/2743856-on-liberty---ed-alexander
40732498,to-read,0199572801,"On What Matters, Volume One",Derek Parfit,592.0,2011-01-01,"Oxford University Press, USA",,4.27,4.27,www.goodreads.com/book/show/10727702-on-what-matters-volume-one
40732498,to-read,019957281X,On What Matters: Volume Two,Derek Parfit,825.0,2011-01-01,"Oxford University Press, USA",,4.39,4.39,www.goodreads.com/book/show/10727699-on-what-matters
40732498,to-read,0300103050,One World: The Ethics of Globalization,Peter Singer,272.0,2004-01-01,Yale University Press,,3.73,3.73,www.goodreads.com/book/show/29381.One_World
40732498,to-read,,Oxford Guide to Plain English,Martin Cutts,,,,,4.17,4.17,www.goodreads.com/book/show/19299632-oxford-guide-to-plain-english
40732498,to-read,0199668779,The Oxford Handbook of Philosophical Methodology,Herman Cappelen,688.0,2016-01-01,"Oxford University Press, USA",,3.8,3.8,www.goodreads.com/book/show/26721292-the-oxford-handbook-of-philosophical-methodology
40732498,to-read,0199313792,The Oxford Handbook of Thinking and Reasoning,Keith J. Holyoak,836.0,2013-01-01,"Oxford University Press, USA",,4.08,4.08,www.goodreads.com/book/show/17436595-the-oxford-handbook-of-thinking-and-reasoning
40732498,to-read,3319904892,Paradox Lost: Logical Solutions to Ten Puzzles of Philosophy,Michael Huemer,,,,,4.8,4.8,www.goodreads.com/book/show/40071280-paradox-lost
40732498,to-read,,Pawn Structure Chess,Andrew Soltis,,,,,4.05,4.05,www.goodreads.com/book/show/24226831-pawn-structure-chess
40732498,to-read,0415657032,Paying Our High Public Officials: Evaluating the Political Justifications of Top Wages in the Public Sector,Teun Dekker,224.0,2012-01-01,Routledge,,4.0,4.0,www.goodreads.com/book/show/15859294-paying-our-high-public-officials
40732498,to-read,1401309704,The Power Of Less: The Fine Art of Limiting Yourself to the Essential,Leo Babauta,170.0,2009-01-01,Hachette Books,,3.78,3.78,www.goodreads.com/book/show/3467088-the-power-of-less
40732498,to-read,1526600218,The Precipice: Existential Risk and the Future of Humanity,Toby  Ord,,,,,4.28,4.28,www.goodreads.com/book/show/50485582-the-precipice
40732498,to-read,0385094027,The Presentation of Self in Everyday Life,Erving Goffman,259.0,1959-01-01,Anchor Books,,4.1,4.1,www.goodreads.com/book/show/931984.The_Presentation_of_Self_in_Everyday_Life
40732498,to-read,1137281650,The Problem of Political Authority: An Examination of the Right to Coerce and the Duty to Obey,Michael Huemer,365.0,2012-01-01,Palgrave Macmillan,,4.5,4.5,www.goodreads.com/book/show/15794037-the-problem-of-political-authority
40732498,to-read,1449319793,Python for Data Analysis,Wes McKinney,400.0,2012-01-01,O'Reilly Media,,4.13,4.13,www.goodreads.com/book/show/14744694-python-for-data-analysis
40732498,to-read,019824908X,Reasons and Persons,Derek Parfit,543.0,1986-01-01,Oxford University Press,,4.26,4.26,www.goodreads.com/book/show/327051.Reasons_and_Persons
40732498,to-read,0143129716,The Reducetarian Solution: How the Surprisingly Simple Act of Reducing the Amount of Meat in Your Diet Can Transform Your Health and the Planet,Brian Kateman,302.0,2017-01-01,Tarcherperigee,,3.53,3.53,www.goodreads.com/book/show/30763729-the-reducetarian-solution
40732498,to-read,0312144016,Rethinking Life and Death: The Collapse of Our Traditional Ethics,Peter Singer,272.0,2000-01-01,St. Martin's Griffin,,3.95,3.95,www.goodreads.com/book/show/29385.Rethinking_Life_and_Death
40732498,to-read,0199252653,The Right and the Good,William David Ross,256.0,2002-01-01,OUP Oxford,,4.13,4.13,www.goodreads.com/book/show/1758100.The_Right_and_the_Good
40732498,to-read,0192860925,The Selfish Gene,Richard Dawkins,352.0,,,,4.14,4.14,www.goodreads.com/book/show/315240.The_Selfish_Gene
40732498,to-read,1890085103,Silman's Complete Endgame Course: From Beginner to Master,Jeremy Silman,530.0,2006-01-01,Siles Press,,4.33,4.33,www.goodreads.com/book/show/83337.Silman_s_Complete_Endgame_Course
40732498,to-read,155786909X,Singer and His Critics,Dale Jamieson,380.0,1999-01-01,Wiley-Blackwell,,4.6,4.6,www.goodreads.com/book/show/1670980.Singer_and_His_Critics
40732498,to-read,0062322605,The State of Affairs: Rethinking Infidelity,Esther Perel,352.0,2017-01-01,Harper,,4.36,4.36,www.goodreads.com/book/show/34017010-the-state-of-affairs
40732498,to-read,,"The Stone Sky (The Broken Earth, #3)",N.K. Jemisin,416.0,2017-01-01,Orbit,,4.32,4.32,www.goodreads.com/book/show/31817749-the-stone-sky
40732498,to-read,1400077427,Stumbling on Happiness,Daniel Todd Gilbert,263.0,2007-01-01,Vintage,,3.83,3.83,www.goodreads.com/book/show/56627.Stumbling_on_Happiness
40732498,to-read,,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,Mark Manson,224.0,2016-01-01,Harper,,3.94,3.94,www.goodreads.com/book/show/28257707-the-subtle-art-of-not-giving-a-f-ck
40732498,to-read,0199678111,"Superintelligence: Paths, Dangers, Strategies",Nick Bostrom,328.0,2014-01-01,"Oxford University Press, USA",,3.87,3.87,www.goodreads.com/book/show/20527133-superintelligence
40732498,to-read,,Tiempos recios,Mario Vargas Llosa,,,Alfaguara,,4.13,4.13,www.goodreads.com/book/show/50890188-tiempos-recios
40732498,to-read,0321934075,"The Truthful Art: Data, Charts, and Maps for Communication",Alberto Cairo,400.0,2016-01-01,New Riders Publishing,,4.28,4.28,www.goodreads.com/book/show/26401716-the-truthful-art
40732498,to-read,157954889X,The Way We Eat: Why Our Food Choices Matter,Peter Singer,328.0,2006-01-01,Rodale Books,,4.08,4.08,www.goodreads.com/book/show/29377.The_Way_We_Eat
40732498,to-read,0393318885,The Wealth and Poverty of Nations: Why Some Are So Rich and Some So Poor,David S. Landes,531.0,1999-01-01,W. W. Norton  Company,,3.96,3.96,www.goodreads.com/book/show/209176.The_Wealth_and_Poverty_of_Nations
40732498,to-read,0631199721,Weighing Goods,John  Broome,,1995-01-01,Wiley-Blackwell,,4.27,4.27,www.goodreads.com/book/show/1557927.Weighing_Goods
40732498,to-read,019924376X,Weighing Lives,John  Broome,286.0,2004-01-01,Clarendon Press,,4.33,4.33,www.goodreads.com/book/show/7003406-weighing-lives
40732498,to-read,,The WEIRDest People in the World: How the West Became Psychologically Peculiar and Particularly Prosperous,Joseph Henrich,,,,,4.28,4.28,www.goodreads.com/book/show/51710349-the-weirdest-people-in-the-world
40732498,to-read,030012385X,What Intelligence Tests Miss: The Psychology of Rational Thought,Keith E. Stanovich,328.0,2009-01-01,Yale University Press,,4.11,4.11,www.goodreads.com/book/show/6251150-what-intelligence-tests-miss
40732498,to-read,0316014982,Writing Tools: 50 Essential Strategies for Every Writer,Roy Peter Clark,260.0,2006-01-01,"Little, Brown and Company",,4.18,4.18,www.goodreads.com/book/show/51750.Writing_Tools
40732498,to-read,0143115766,Your Money or Your Life,Vicki Robin,328.0,2008-01-01,Penguin Books,,4.07,4.07,www.goodreads.com/book/show/5634236-your-money-or-your-life
40732498,to-read,,Your Money or Your Life,Vicki Robin,366.0,,Penguin Books,,4.07,4.07,www.goodreads.com/book/show/43560266-your-money-or-your-life
